,day_5,midweek,day_0,xmas,spring_break,tot_snow,month_4,tot_snow_cu,day_4_open_lifts_sq,month_4_sat,month_4_open_lifts,month_2_midweek,month_2_fri,thanksgiv_fri,before_xmas,month_12_open_lifts_cu,ln_week_snow_tot_sat,pres_day_sun_open_lifts_cu,thanksgiv_midweek,week_snow_tot,ln_week_snow_tot_fri,pres_day_sat_open_lifts,month_4_midweek,month_4_mon,new_24_midweek_sqrt,new_24_sqrt,ln_week_snow_tot_spring_break,xmas_sat_open_lifts_cu,2day_snow_tot_spring_break_sqrt,before_xmas_fri_open_lifts_sq
2012-03-06,0.0,1,0.0,0,0,146.0,0.0,3112136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-07,0.0,1,0.0,0,0,146.0,0.0,3112136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-08,0.0,1,0.0,0,0,146.0,0.0,3112136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-09,0.0,0,0.0,0,0,146.0,0.0,3112136.0,361.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.0,1.38629436112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-10,1.0,0,0.0,0,0,146.0,0.0,3112136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.09861228867,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-11,0.0,0,0.0,0,0,146.0,0.0,3112136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-12,0.0,0,1.0,0,0,146.0,0.0,3112136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-13,0.0,1,0.0,0,0,146.0,0.0,3112136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-14,0.0,1,0.0,0,0,146.0,0.0,3112136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-15,0.0,1,0.0,0,0,146.0,0.0,3112136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-16,0.0,0,0.0,0,0,146.0,0.0,3112136.0,400.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-17,1.0,0,0.0,0,0,146.0,0.0,3112136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-18,0.0,0,0.0,0,0,146.0,0.0,3112136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-19,0.0,0,1.0,0,0,150.0,0.0,3375000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2012-03-20,0.0,1,0.0,0,0,153.0,0.0,3581577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,1.73205080757,1.73205080757,0.0,0.0,0.0,0.0
2012-03-21,0.0,1,0.0,0,0,153.0,0.0,3581577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-22,0.0,1,0.0,0,0,153.0,0.0,3581577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-23,0.0,0,0.0,0,0,153.0,0.0,3581577.0,400.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,1.94591014906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-24,1.0,0,0.0,0,0,153.0,0.0,3581577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.94591014906,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-25,0.0,0,0.0,0,0,153.0,0.0,3581577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-26,0.0,0,1.0,0,0,153.0,0.0,3581577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-27,0.0,1,0.0,0,0,153.0,0.0,3581577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-28,0.0,1,0.0,0,0,153.0,0.0,3581577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-29,0.0,1,0.0,0,0,153.0,0.0,3581577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-30,0.0,0,0.0,0,0,153.0,0.0,3581577.0,324.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-31,1.0,0,0.0,0,0,153.0,0.0,3581577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.0,0,0.0,0,0,153.0,1.0,3581577.0,0.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-02,0.0,0,1.0,0,0,153.0,1.0,3581577.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-03,0.0,1,0.0,0,0,154.0,1.0,3652264.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2012-04-04,0.0,1,0.0,0,0,155.0,1.0,3723875.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2012-04-05,0.0,1,0.0,0,0,155.0,1.0,3723875.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-06,0.0,0,0.0,0,0,155.0,1.0,3723875.0,169.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.69314718056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-07,1.0,0,0.0,0,0,155.0,1.0,3723875.0,0.0,1.0,13.0,0.0,0.0,0.0,0,0.0,0.69314718056,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-08,0.0,0,0.0,0,0,155.0,1.0,3723875.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-09,0.0,0,1.0,0,0,155.0,1.0,3723875.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-10,0.0,1,0.0,0,0,155.0,1.0,3723875.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-11,0.0,1,0.0,0,0,155.0,1.0,3723875.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-12,0.0,1,0.0,0,0,155.0,1.0,3723875.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-13,0.0,0,0.0,0,0,156.0,1.0,3796416.0,169.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-04-14,1.0,0,0.0,0,0,157.0,1.0,3869893.0,0.0,1.0,13.0,0.0,0.0,0.0,0,0.0,0.69314718056,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-04-15,0.0,0,0.0,0,0,163.0,1.0,4330747.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,2.44948974278,0.0,0.0,0.0,0.0
2012-04-16,0.0,0,1.0,0,0,167.0,1.0,4657463.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2012-04-17,0.0,1,0.0,0,0,167.0,1.0,4657463.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-18,0.0,1,0.0,0,0,167.0,1.0,4657463.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-19,0.0,1,0.0,0,0,169.0,1.0,4826809.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.0,0.0,0.0,1.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2012-04-20,0.0,0,0.0,0,0,170.0,1.0,4913000.0,25.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.0,2.63905732962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-04-21,1.0,0,0.0,0,0,170.0,1.0,4913000.0,0.0,1.0,5.0,0.0,0.0,0.0,0,0.0,2.56494935746,0.0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-22,0.0,0,0.0,0,0,170.0,1.0,4913000.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-17,1.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.96439163063,0.0,0,7.130573248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-11-18,0.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.130573248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-19,0.0,0,1.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.130573248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-20,0.0,1,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,7.130573248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-21,0.0,1,0.0,0,0,2.3,0.0,12.167,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,7.130573248,0.0,0.0,0.0,0.0,1.1401754251,1.1401754251,0.0,0.0,0.0,0.0
2012-11-22,0.0,1,0.0,0,0,2.3,0.0,12.167,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-23,0.0,0,0.0,0,0,3.6,0.0,46.656,16.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,3.6,1.28093384546,0.0,0.0,0.0,0.0,1.1401754251,0.0,0.0,0.0,0.0
2012-11-24,1.0,0,0.0,0,0,3.6,0.0,46.656,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.955511445027,0.0,0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-25,0.0,0,0.0,0,0,3.6,0.0,46.656,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-26,0.0,0,1.0,0,0,4.9,0.0,117.649,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.9,0.0,0.0,0.0,0.0,0.0,1.1401754251,0.0,0.0,0.0,0.0
2012-11-27,0.0,1,0.0,0,0,4.9,0.0,117.649,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-28,0.0,1,0.0,0,0,6.2,0.0,238.328,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.9,0.0,0.0,0.0,0.0,1.1401754251,1.1401754251,0.0,0.0,0.0,0.0
2012-11-29,0.0,1,0.0,0,0,7.5,0.0,421.875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.2,0.0,0.0,0.0,0.0,1.1401754251,1.1401754251,0.0,0.0,0.0,0.0
2012-11-30,0.0,0,0.0,0,0,7.5,0.0,421.875,64.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.9,1.36097655314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,1.0,0,0.0,0,0,7.5,0.0,421.875,0.0,0.0,0.0,0.0,0.0,0.0,0,125.0,1.36097655314,0.0,0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-02,0.0,0,0.0,0,0,7.5,0.0,421.875,0.0,0.0,0.0,0.0,0.0,0.0,0,125.0,0.0,0.0,0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-03,0.0,0,1.0,0,0,8.5,0.0,614.125,0.0,0.0,0.0,0.0,0.0,0.0,0,125.0,0.0,0.0,0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-12-04,0.0,1,0.0,0,0,8.5,0.0,614.125,0.0,0.0,0.0,0.0,0.0,0.0,0,125.0,0.0,0.0,0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-05,0.0,1,0.0,0,0,8.5,0.0,614.125,0.0,0.0,0.0,0.0,0.0,0.0,0,125.0,0.0,0.0,0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-06,0.0,1,0.0,0,0,8.5,0.0,614.125,0.0,0.0,0.0,0.0,0.0,0.0,0,1000.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-07,0.0,0,0.0,0,0,9.5,0.0,857.375,25.0,0.0,0.0,0.0,0.0,0.0,0,125.0,0.0,0.0,0,2.0,0.69314718056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-12-08,1.0,0,0.0,0,0,16.5,0.0,4492.125,0.0,0.0,0.0,0.0,0.0,0.0,0,125.0,2.19722457734,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,2.64575131106,0.0,0.0,0.0,0.0
2012-12-09,0.0,0,0.0,0,0,23.5,0.0,12977.875,0.0,0.0,0.0,0.0,0.0,0.0,0,1000.0,0.0,0.0,0,16.0,0.0,0.0,0.0,0.0,0.0,2.64575131106,0.0,0.0,0.0,0.0
2012-12-10,0.0,0,1.0,0,0,23.5,0.0,12977.875,0.0,0.0,0.0,0.0,0.0,0.0,0,216.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-11,0.0,1,0.0,0,0,26.5,0.0,18609.625,0.0,0.0,0.0,0.0,0.0,0.0,0,343.0,0.0,0.0,0,18.0,0.0,0.0,0.0,0.0,1.73205080757,1.73205080757,0.0,0.0,0.0,0.0
2012-12-12,0.0,1,0.0,0,0,26.5,0.0,18609.625,0.0,0.0,0.0,0.0,0.0,0.0,0,216.0,0.0,0.0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-13,0.0,1,0.0,0,0,26.5,0.0,18609.625,0.0,0.0,0.0,0.0,0.0,0.0,0,1000.0,0.0,0.0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-14,0.0,0,0.0,0,0,26.5,0.0,18609.625,100.0,0.0,0.0,0.0,0.0,0.0,0,1000.0,0.0,0.0,0,17.0,2.83321334406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-15,1.0,0,0.0,0,0,28.5,0.0,23149.125,0.0,0.0,0.0,0.0,0.0,0.0,0,1331.0,2.48490664979,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2012-12-16,0.0,0,0.0,0,0,34.5,0.0,41063.625,0.0,0.0,0.0,0.0,0.0,0.0,0,1331.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,2.44948974278,0.0,0.0,0.0,0.0
2012-12-17,0.0,0,1.0,0,0,38.5,0.0,57066.625,0.0,0.0,0.0,0.0,0.0,0.0,0,1331.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2012-12-18,0.0,1,0.0,0,0,46.5,0.0,100544.625,0.0,0.0,0.0,0.0,0.0,0.0,0,1331.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0.0,2.82842712475,2.82842712475,0.0,0.0,0.0,0.0
2012-12-19,0.0,1,0.0,0,0,48.5,0.0,114084.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1331.0,0.0,0.0,0,22.0,0.0,0.0,0.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2012-12-20,0.0,1,0.0,0,0,49.5,0.0,121287.375,0.0,0.0,0.0,0.0,0.0,0.0,1,2197.0,0.0,0.0,0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2012-12-21,0.0,0,0.0,0,0,49.5,0.0,121287.375,225.0,0.0,0.0,0.0,0.0,0.0,1,3375.0,0.0,0.0,0,23.0,3.13549421593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0
2012-12-22,1.0,0,0.0,0,0,49.5,0.0,121287.375,0.0,0.0,0.0,0.0,0.0,0.0,1,4096.0,3.04452243772,0.0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-23,0.0,0,0.0,0,0,49.5,0.0,121287.375,0.0,0.0,0.0,0.0,0.0,0.0,1,4096.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-24,0.0,0,1.0,1,0,49.5,0.0,121287.375,0.0,0.0,0.0,0.0,0.0,0.0,0,4096.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-25,0.0,1,0.0,1,0,52.5,0.0,144703.125,0.0,0.0,0.0,0.0,0.0,0.0,0,4913.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,1.73205080757,1.73205080757,0.0,0.0,0.0,0.0
2012-12-26,0.0,1,0.0,1,0,55.5,0.0,170953.875,0.0,0.0,0.0,0.0,0.0,0.0,0,9261.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,1.73205080757,1.73205080757,0.0,0.0,0.0,0.0
2012-12-27,0.0,1,0.0,1,0,63.5,0.0,256047.875,0.0,0.0,0.0,0.0,0.0,0.0,0,9261.0,0.0,0.0,0,14.0,0.0,0.0,0.0,0.0,2.82842712475,2.82842712475,0.0,0.0,0.0,0.0
2012-12-28,0.0,0,0.0,1,0,69.5,0.0,335702.375,484.0,0.0,0.0,0.0,0.0,0.0,0,10648.0,0.0,0.0,0,20.0,2.99573227355,0.0,0.0,0.0,0.0,2.44948974278,0.0,0.0,0.0,0.0
2012-12-29,1.0,0,0.0,1,0,70.5,0.0,350402.625,0.0,0.0,0.0,0.0,0.0,0.0,0,9261.0,3.04452243772,0.0,0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9261.0,0.0,0.0
2012-12-30,0.0,0,0.0,1,0,70.5,0.0,350402.625,0.0,0.0,0.0,0.0,0.0,0.0,0,10648.0,0.0,0.0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-31,0.0,0,1.0,1,0,70.5,0.0,350402.625,0.0,0.0,0.0,0.0,0.0,0.0,0,10648.0,0.0,0.0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.0,1,0.0,0,0,73.5,0.0,397065.375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,21.0,0.0,0.0,0.0,0.0,1.73205080757,1.73205080757,0.0,0.0,0.0,0.0
2013-01-02,0.0,1,0.0,0,0,74.5,0.0,413493.625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-01-03,0.0,1,0.0,0,0,74.5,0.0,413493.625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-04,0.0,0,0.0,0,0,74.5,0.0,413493.625,529.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.0,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05,1.0,0,0.0,0,0,74.5,0.0,413493.625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.38629436112,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-06,0.0,0,0.0,0,0,74.5,0.0,413493.625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-07,0.0,0,1.0,0,0,76.2,0.0,442450.728,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.7,0.0,0.0,0.0,0.0,0.0,1.30384048104,0.0,0.0,0.0,0.0
2013-01-08,0.0,1,0.0,0,0,76.2,0.0,442450.728,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-09,0.0,1,0.0,0,0,76.2,0.0,442450.728,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-10,0.0,1,0.0,0,0,76.2,0.0,442450.728,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-11,0.0,0,0.0,0,0,76.2,0.0,442450.728,361.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7,0.530628251062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-12,1.0,0,0.0,0,0,82.2,0.0,555412.248,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.04122032886,0.0,0,7.7,0.0,0.0,0.0,0.0,0.0,2.44948974278,0.0,0.0,0.0,0.0
2013-01-13,0.0,0,0.0,0,0,83.2,0.0,575930.368,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-01-14,0.0,0,1.0,0,0,83.2,0.0,575930.368,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-15,0.0,1,0.0,0,0,83.2,0.0,575930.368,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-16,0.0,1,0.0,0,0,84.2,0.0,596947.688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-01-17,0.0,1,0.0,0,0,84.2,0.0,596947.688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-18,0.0,0,0.0,0,0,84.2,0.0,596947.688,324.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,2.07944154168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-19,1.0,0,0.0,0,0,84.2,0.0,596947.688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.69314718056,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-20,0.0,0,0.0,0,0,84.2,0.0,596947.688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-21,0.0,0,1.0,0,0,84.2,0.0,596947.688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
